corrected_draw_row_id,draw_id,real_acquire_time,real_apply_time,event_date,user_id,source,平台,registration_date,App版本,渠道,新老用户,付费状态,提现系统版本,unlock_type,unlock_type_original,apply_currency_type,apply_type_original,denomination,diamond,draw_count,unlock_draw_count,diamond_generated,total_consumption,diamond_consumed,coin_draw_count,scratch_completed,free_balance_consumed,coin_real_log_time,diamond_real_log_time,real_log_time
865,802451,2026-06-05 22:20:19.520,2026-06-05 22:20:45.723,2026-06-05,50843916,lucky_scratch_h5,Android,2026-03-19,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-05 22:20:19.428,,2026-06-05 22:20:19.428
866,802452,2026-06-05 22:20:19.545,2026-06-05 22:20:33.972,2026-06-05,50843916,lucky_scratch_h5,Android,2026-03-19,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,500.0,2026-06-05 22:20:19.428,,2026-06-05 22:20:19.428
867,802534,2026-06-05 23:20:48.640,2026-06-05 23:22:38.870,2026-06-05,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-05 23:20:48.597,,2026-06-05 23:20:48.597
868,802554,2026-06-05 23:45:26.475,2026-06-05 23:45:40.450,2026-06-05,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,340,3400,1,1,3400,1500,3400,0,True,,,2026-06-05 23:45:26.448,2026-06-05 23:45:26.448
869,802555,2026-06-05 23:47:01.930,2026-06-05 23:47:16.330,2026-06-05,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-05 23:47:01.919,2026-06-05 23:47:01.919
870,802558,2026-06-05 23:49:17.354,2026-06-05 23:49:29.182,2026-06-05,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,380,3800,1,1,3800,1500,3800,0,True,,,2026-06-05 23:49:17.341,2026-06-05 23:49:17.341
871,802563,2026-06-05 23:56:16.573,2026-06-05 23:56:33.165,2026-06-05,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-05 23:56:16.550,2026-06-05 23:56:16.550
872,802566,2026-06-05 23:58:03.154,2026-06-05 23:58:13.709,2026-06-05,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-06-05 23:58:03.124,2026-06-05 23:58:03.124
873,802571,2026-06-05 23:59:02.742,2026-06-05 23:59:13.509,2026-06-05,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-05 23:59:02.705,2026-06-05 23:59:02.705
874,802573,2026-06-06 00:00:13.469,2026-06-06 00:00:27.587,2026-06-06,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-06 00:00:13.449,2026-06-06 00:00:13.449
875,802574,2026-06-06 00:00:42.569,2026-06-06 00:00:53.540,2026-06-06,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-06 00:00:42.535,2026-06-06 00:00:42.535
876,802580,2026-06-06 00:05:27.655,2026-06-06 00:05:44.423,2026-06-06,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,470,4700,1,1,4700,1500,4700,0,True,,,2026-06-06 00:05:27.632,2026-06-06 00:05:27.632
877,802581,2026-06-06 00:06:02.717,2026-06-06 00:06:13.218,2026-06-06,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-06-06 00:06:02.694,2026-06-06 00:06:02.694
878,802585,2026-06-06 00:22:27.389,2026-06-06 00:23:38.637,2026-06-06,97965624,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 00:22:27.353,,2026-06-06 00:22:27.353
879,802586,2026-06-06 00:22:27.418,2026-06-06 00:23:28.541,2026-06-06,97965624,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 00:22:27.353,,2026-06-06 00:22:27.353
880,802587,2026-06-06 00:22:27.431,2026-06-06 00:23:18.662,2026-06-06,97965624,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-06 00:22:27.353,,2026-06-06 00:22:27.353
881,802588,2026-06-06 00:22:27.464,2026-06-06 00:23:07.689,2026-06-06,97965624,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,500.0,2026-06-06 00:22:27.353,,2026-06-06 00:22:27.353
882,802589,2026-06-06 00:22:27.477,2026-06-06 00:22:58.548,2026-06-06,97965624,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-06 00:22:27.353,,2026-06-06 00:22:27.353
883,802593,2026-06-06 00:28:22.482,2026-06-06 00:28:37.607,2026-06-06,95070322,lucky_scratch_h5,Android,2026-06-05,2.0.06,(direct),Old User,Paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-06 00:28:22.459,2026-06-06 00:28:22.459
884,802642,2026-06-06 01:49:03.407,2026-06-06 01:51:50.209,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-06 01:49:03.388,,2026-06-06 01:49:03.388
885,802643,2026-06-06 01:49:03.443,2026-06-06 01:51:44.505,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-06 01:49:03.388,,2026-06-06 01:49:03.388
886,802644,2026-06-06 01:49:03.456,2026-06-06 01:51:38.161,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-06-06 01:49:03.388,,2026-06-06 01:49:03.388
887,802645,2026-06-06 01:49:03.469,2026-06-06 01:51:30.601,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 01:49:03.388,,2026-06-06 01:49:03.388
888,802646,2026-06-06 01:49:03.481,2026-06-06 01:49:53.746,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,500.0,2026-06-06 01:49:03.388,,2026-06-06 01:49:03.388
889,802647,2026-06-06 01:49:06.937,2026-06-06 01:49:48.105,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-06-06 01:49:06.879,,2026-06-06 01:49:06.879
890,802648,2026-06-06 01:49:06.951,2026-06-06 01:49:43.654,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 01:49:06.879,,2026-06-06 01:49:06.879
891,802649,2026-06-06 01:49:06.977,2026-06-06 01:49:39.269,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,500.0,2026-06-06 01:49:06.879,,2026-06-06 01:49:06.879
892,802650,2026-06-06 01:49:07.003,2026-06-06 01:49:33.900,2026-06-06,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 01:49:06.879,,2026-06-06 01:49:06.879
893,802670,2026-06-06 02:11:07.297,2026-06-06 02:11:19.595,2026-06-06,38049287,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:11:07.220,,2026-06-06 02:11:07.220
894,802676,2026-06-06 02:14:03.516,2026-06-06 02:16:17.785,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:14:03.484,,2026-06-06 02:14:03.484
895,802677,2026-06-06 02:14:25.433,2026-06-06 02:16:08.017,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:14:25.389,,2026-06-06 02:14:25.389
896,802678,2026-06-06 02:14:31.480,2026-06-06 02:15:59.617,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:14:31.437,,2026-06-06 02:14:31.437
897,802680,2026-06-06 02:14:40.385,2026-06-06 02:14:53.886,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-06 02:14:40.351,,2026-06-06 02:14:40.351
898,802681,2026-06-06 02:15:17.085,2026-06-06 02:15:50.387,2026-06-06,38049287,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-06 02:15:17.023,,2026-06-06 02:15:17.023
899,802684,2026-06-06 02:16:43.806,2026-06-06 02:17:13.910,2026-06-06,38049287,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:16:43.746,,2026-06-06 02:16:43.746
900,802685,2026-06-06 02:17:20.830,2026-06-06 02:17:34.920,2026-06-06,38049287,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-06 02:17:20.786,,2026-06-06 02:17:20.786
901,802693,2026-06-06 02:18:15.028,2026-06-06 02:19:58.747,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-06 02:18:14.993,,2026-06-06 02:18:14.993
902,802694,2026-06-06 02:18:20.090,2026-06-06 02:19:49.237,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 02:18:20.057,,2026-06-06 02:18:20.057
903,802695,2026-06-06 02:18:24.503,2026-06-06 02:19:41.999,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 02:18:24.476,,2026-06-06 02:18:24.476
904,802696,2026-06-06 02:18:29.098,2026-06-06 02:19:33.150,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:18:29.068,,2026-06-06 02:18:29.068
905,802697,2026-06-06 02:18:32.911,2026-06-06 02:19:24.118,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 02:18:32.881,,2026-06-06 02:18:32.881
906,802698,2026-06-06 02:18:36.919,2026-06-06 02:18:50.428,2026-06-06,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 02:18:36.890,,2026-06-06 02:18:36.890
907,802708,2026-06-06 02:31:10.688,2026-06-06 02:31:21.410,2026-06-06,51690163,lucky_scratch_h5,Android,2026-06-06,2.0.06,apps.instagram.com,New User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,200,2000,1,1,2000,1500,2000,0,True,,,2026-06-06 02:31:10.654,2026-06-06 02:31:10.654
908,802918,2026-06-06 04:36:06.708,2026-06-06 04:36:20.843,2026-06-06,88832065,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-06 04:36:06.680,2026-06-06 04:36:06.680
909,802921,2026-06-06 04:36:33.607,2026-06-06 04:36:44.254,2026-06-06,88832065,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-06 04:36:33.585,2026-06-06 04:36:33.585
910,802937,2026-06-06 04:54:28.534,2026-06-06 04:54:39.926,2026-06-06,29996427,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 04:54:28.504,,2026-06-06 04:54:28.504
911,802941,2026-06-06 04:54:55.648,2026-06-06 04:55:24.720,2026-06-06,29996427,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 04:54:55.620,,2026-06-06 04:54:55.620
912,803005,2026-06-06 05:11:00.828,2026-06-06 05:14:12.602,2026-06-06,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 05:11:00.797,,2026-06-06 05:11:00.797
913,803007,2026-06-06 05:11:06.005,2026-06-06 05:14:39.704,2026-06-06,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 05:11:05.963,,2026-06-06 05:11:05.963
914,803008,2026-06-06 05:11:10.658,2026-06-06 05:14:02.231,2026-06-06,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 05:11:10.615,,2026-06-06 05:11:10.615
915,803045,2026-06-06 05:15:22.277,2026-06-06 05:15:35.594,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-06 05:15:22.251,,2026-06-06 05:15:22.251
916,803047,2026-06-06 05:15:42.586,2026-06-06 05:15:51.940,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,100.0,2026-06-06 05:15:42.545,,2026-06-06 05:15:42.545
917,803050,2026-06-06 05:16:01.514,2026-06-06 05:16:09.502,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 05:16:01.476,,2026-06-06 05:16:01.476
918,803058,2026-06-06 05:18:49.810,2026-06-06 05:19:03.662,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,paid_unlock,paid_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,2026-06-06 05:18:49.772,,2026-06-06 05:18:49.772
919,803059,2026-06-06 05:19:12.734,2026-06-06 05:19:28.805,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,paid_unlock,paid_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,2026-06-06 05:19:12.698,,2026-06-06 05:19:12.698
920,803060,2026-06-06 05:20:33.646,2026-06-06 05:22:17.221,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-06 05:20:33.608,2026-06-06 05:20:33.608
921,803061,2026-06-06 05:20:33.672,2026-06-06 05:22:07.396,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-06 05:20:33.608,2026-06-06 05:20:33.608
922,803062,2026-06-06 05:20:33.710,2026-06-06 05:21:54.588,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-06 05:20:33.608,2026-06-06 05:20:33.608
923,803063,2026-06-06 05:20:33.725,2026-06-06 05:21:40.825,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,370,3700,1,1,3700,1500,3700,0,True,,,2026-06-06 05:20:33.608,2026-06-06 05:20:33.608
924,803064,2026-06-06 05:20:33.739,2026-06-06 05:20:46.842,2026-06-06,64663058,lucky_scratch_h5,Android,,2.0.03,frog,Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,110,1100,1,1,1100,1500,1100,0,True,,,2026-06-06 05:20:33.608,2026-06-06 05:20:33.608
925,803145,2026-06-06 06:18:55.961,2026-06-06 06:20:07.248,2026-06-06,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-06 06:18:55.933,,2026-06-06 06:18:55.933
926,803146,2026-06-06 06:18:55.973,2026-06-06 06:20:00.779,2026-06-06,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 06:18:55.933,,2026-06-06 06:18:55.933
927,803147,2026-06-06 06:18:56.007,2026-06-06 06:19:43.642,2026-06-06,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 06:18:55.933,,2026-06-06 06:18:55.933
928,803148,2026-06-06 06:18:56.019,2026-06-06 06:19:26.019,2026-06-06,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-06 06:18:55.933,,2026-06-06 06:18:55.933
929,803162,2026-06-06 06:22:54.945,2026-06-06 06:23:21.681,2026-06-06,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 06:22:54.903,,2026-06-06 06:22:54.903
930,803187,2026-06-06 06:38:37.126,2026-06-06 06:38:54.370,2026-06-06,97253904,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,110,1100,1,1,1100,1500,1100,0,True,,,2026-06-06 06:38:37.079,2026-06-06 06:38:37.079
931,803191,2026-06-06 06:39:08.634,2026-06-06 06:39:28.050,2026-06-06,97253904,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-06 06:39:08.594,2026-06-06 06:39:08.594
932,803209,2026-06-06 06:51:03.987,2026-06-06 06:51:50.235,2026-06-06,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,60,600,1,1,600,0,600,0,True,100.0,2026-06-06 06:51:03.967,,2026-06-06 06:51:03.967
933,803210,2026-06-06 06:51:08.467,2026-06-06 06:51:36.904,2026-06-06,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 06:51:08.428,,2026-06-06 06:51:08.428
934,803211,2026-06-06 06:51:12.208,2026-06-06 06:51:29.001,2026-06-06,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-06 06:51:12.180,,2026-06-06 06:51:12.180
935,803212,2026-06-06 06:52:36.006,2026-06-06 06:52:49.929,2026-06-06,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-06 06:52:35.969,2026-06-06 06:52:35.969
936,803279,2026-06-06 07:04:10.147,2026-06-06 07:04:22.719,2026-06-06,55277327,lucky_scratch_h5,Android,,2.0.03,google-play,Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,100.0,2026-06-06 07:04:10.099,,2026-06-06 07:04:10.099
937,803340,2026-06-06 07:37:12.349,2026-06-06 07:37:54.988,2026-06-06,24122391,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-06 07:37:12.311,2026-06-06 07:37:12.311
938,803347,2026-06-06 07:38:06.661,2026-06-06 07:38:27.850,2026-06-06,24122391,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-06 07:38:06.629,2026-06-06 07:38:06.629
939,803348,2026-06-06 07:38:35.693,2026-06-06 07:38:55.118,2026-06-06,24122391,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,140,1400,1,1,1400,1500,1400,0,True,,,2026-06-06 07:38:35.654,2026-06-06 07:38:35.654
